user_id,is_child,name,restricted_tags,liked_cat
U79583,True,Amber Taylor,SSH,weather
U44795,False,Edwin Ortiz,ED,video
U38311,True,Ryan Morgan,Violence,music
U11547,True,Joseph Smith,Violence,movies
U65419,False,James Clark,Violence,finance
U87301,True,Melinda Gomez,Violence,travel
U62747,False,Amy Bailey,,sports
U71535,True,April Simmons,Violence,foodanddrink
U8303,True,Theresa Dixon,Violence,middleeast
U81685,False,Mary Thompson,,weather
U44303,False,Joshua Gutierrez,Sexual,weather
U35996,False,Vanessa Cole DDS,ED,weather
U15648,False,Jessica Jimenez,Violence,travel
U62131,True,Deanna Juarez,,kids
U47225,True,Michael Guerrero,ED,tv
U35015,True,Bryan Shields,Sexual,sports
U30402,False,Alan Molina,Sexual,lifestyle
U77123,False,Brittany Caldwell,,movies
U91662,True,Amy Martin,SSH,middleeast
U50792,True,Brian Young,,entertainment
U13937,True,Nina Jimenez,,travel
U59952,False,Mr. Dale Huber,,weather
U76141,True,Jeremy Gonzales,Sexual,finance
U22914,False,Tonya Gordon,Violence,video
U32359,True,Mike Cantrell,,lifestyle
U2973,False,Nicholas Stanley,Violence,middleeast
U30380,False,Melissa Morgan,Sexual,sports
U4586,False,Joshua Jones,,entertainment
U8342,True,John Horn,SSH,travel
U81791,True,Rebecca Johnson,ED,lifestyle
U4552,False,Christopher Charles,SSH,foodanddrink
U17786,False,Roberto Johnson,SSH,news
U76808,False,Daniel Ford,,weather
U38992,False,Sabrina Smith,SSH,travel
U25448,True,Kelli Ford,Sexual,foodanddrink
U48453,False,Kelly Roth,ED,health
U57366,False,Dr. Rodney Thompson,SSH,health
U20288,True,Lisa Smith,Sexual,middleeast
U18168,False,Chris Copeland,ED,sports
U52616,False,Michael Liu Jr.,ED,tv
U82048,True,Pamela Oliver,,news
U24825,True,Allen Cook,SSH,travel
U21810,True,Katherine White,Sexual,movies
U8334,False,Lisa Barton,Sexual,sports
U93742,False,Larry Howell,Violence,video
U39119,False,Jackson Castaneda,Violence,tv
U89875,False,Melissa Owens,,travel
U39507,True,Michelle Torres,Violence,northamerica
U91275,False,Mary Lewis,ED,tv
U34104,False,Brooke Ayala,Violence,news
U88132,False,Christopher Gutierrez,,music
U91337,False,Joshua Smith,Violence,middleeast
U6184,True,Elijah Turner,Violence,tv
U31899,True,Brian Davis,,travel
U34034,True,Gary Booker,ED,tv
U82218,False,Ashley Smith,Sexual,entertainment
U38242,True,George Nguyen,Violence,music
U48344,True,Kimberly Morris,Sexual,kids
U67128,False,Brian Howell,ED,foodanddrink
U83525,False,Harold Ayala,SSH,video
U44852,True,Douglas Martinez,Sexual,weather
U74796,False,Paige Reyes,SSH,finance
U68341,True,Charles Garza,,sports
U44218,False,David Watkins,Sexual,lifestyle
U59374,False,David Perry,Violence,sports
U63757,False,Michael Nelson,Sexual,kids
U3438,False,Samantha Cruz,ED,foodanddrink
U67592,False,David Flores,Violence,news
U7953,True,Eric Powell,ED,finance
U69757,False,Justin Johnson,SSH,autos
U77925,True,Peter Barrera,Violence,music
U49998,False,Victoria Gutierrez,,video
U8881,True,Tiffany Young,Sexual,tv
U57147,True,Jade Koch,,lifestyle
U69278,False,Scott Jackson,Violence,news
U54581,False,Jack Beltran,ED,middleeast
U66323,True,Kenneth Reese,Sexual,autos
U52434,False,Steven Norton,,entertainment
U10669,True,Monica Jones,Sexual,sports
U56412,False,Jason Hooper,SSH,tv
U81641,True,Albert Barr,SSH,autos
U57002,False,Dana Scott,SSH,middleeast
U52649,False,Christopher Garcia,Violence,tv
U68641,True,Ronald Rivera,ED,entertainment
U60496,True,John Weaver,SSH,foodanddrink
U39349,False,Kurt Malone,,weather
U43579,True,Dylan Donaldson,,news
U29696,False,Melissa Lopez,,music
U32769,False,Kristi Elliott,ED,foodanddrink
U3176,False,Amber Espinoza PhD,Violence,movies
U65607,False,Catherine Adams,SSH,health
U15886,False,Kelly Baker,Violence,music
U66248,True,Jonathan Garcia,Violence,health
U12330,False,Linda Conway,,music
U56961,False,Shannon Cooper,ED,middleeast
U54119,False,Samuel Garza,ED,autos
U92792,False,Mark Werner,Sexual,kids
U91309,False,Zachary Carpenter,Violence,travel
U80433,True,Jacob Morgan,Violence,autos
U2502,False,Nicholas Tucker,Sexual,northamerica
U67087,False,Jamie Lucero MD,ED,tv
U24980,False,Joseph Montgomery,,northamerica
U46944,False,Courtney Ramsey,ED,entertainment
U3981,True,Charles Owens,SSH,kids
U29664,True,Anna Bowers,,travel
U9190,True,Jim Montgomery,SSH,travel
U56267,False,Mr. Michael Clark,ED,middleeast
U15983,True,Rhonda Carroll,ED,video
U39648,True,Kelly Pena,Sexual,foodanddrink
U21125,True,Ian Burke,Sexual,news
U45793,True,Ryan Cohen,,news
U23722,False,Megan Sims,Sexual,northamerica
U55899,True,Latasha Peterson,Sexual,finance
U29304,False,Ronald Kennedy Jr.,,autos
U90894,True,Karen Malone,,entertainment
U24982,False,Brent Smith,Violence,kids
U73730,False,Robert Lopez,Violence,finance
U31160,True,Carol White,ED,middleeast
U50519,False,Brandon Lewis,ED,northamerica
U78357,False,Joan Perry,,lifestyle
U51961,True,Eugene Jackson,Sexual,travel
U88592,True,Malik Anderson,SSH,autos
U65527,False,Scott Reed,Violence,music
U63810,True,Monica Turner,,music
U67281,True,Kathy Juarez,Violence,middleeast
U70649,False,Nancy Cortez,SSH,health
U79915,False,Patrick Williams DVM,Sexual,middleeast
U77492,True,Brittney Henry,,travel
U47304,True,Eddie Taylor,Sexual,lifestyle
U43261,False,Jared Cobb,,finance
U54745,False,Rachael Smith,SSH,health
U90940,True,Allison Chambers,Sexual,sports
U18924,False,Mark Gonzalez,SSH,tv
U57424,False,Robert Baker MD,,lifestyle
U68034,True,Sheila Martin,,lifestyle
U21402,True,Elizabeth Porter,ED,news
U30868,False,Brandon Gallegos,,finance
U91093,True,Antonio Brock,ED,tv
U18444,True,Shelly Rodriguez,SSH,finance
U483,False,Melissa Jackson,ED,finance
U3620,False,Cynthia Garcia,,tv
U27479,False,Donald Mack,SSH,entertainment
U90999,True,Brittney Johnson,SSH,northamerica
U69969,False,Bernard Ruiz,Sexual,sports
U72687,True,Andre Cooper,Violence,health
U88257,True,Jessica Kirk,SSH,video
U93137,True,Mary Sweeney,SSH,health
U29036,True,Emily Garcia,ED,kids
U54561,False,Tina Burns,,video
U8161,True,Frederick Guzman,Sexual,autos
U90005,True,Jeremy Merritt,Sexual,northamerica
U17012,False,Pamela Gordon,Sexual,tv
U49806,False,Jonathan Buckley,,health
U86938,True,Scott Rodriguez,SSH,entertainment
U77198,True,Crystal Jensen,Sexual,weather
U28540,False,Chase Smith DDS,,kids
U56217,True,Kathryn Freeman,ED,foodanddrink
U5661,True,Andrew Davis,ED,health
U32476,False,John Sanders,Violence,music
U58006,True,Mrs. Amber Wilson DDS,ED,foodanddrink
U44016,False,Tanya Walker,ED,travel
U13157,False,Matthew Davis,SSH,tv
U61498,True,Gary Copeland,Violence,music
U459,True,Ashley Ryan,Sexual,foodanddrink
U59842,False,Amy Smith,Violence,lifestyle
U82561,False,Jordan Martinez,ED,foodanddrink
U85759,True,Allison Garrett,ED,sports
U81190,True,Scott Jackson,SSH,tv
U81033,False,Kayla Parker,,movies
U3955,False,Joseph Burns,Violence,kids
U70675,True,Daniel Shaw,,northamerica
U20150,False,Brittney Larson,ED,travel
U19124,False,Jason Brown,,entertainment
U61536,True,Jacob Pratt,Sexual,kids
U77754,True,Kelly Villanueva,,autos
U82391,False,Samantha Smith,,travel
U70419,False,Julian Jones,SSH,foodanddrink
U44415,True,William Taylor,SSH,lifestyle
U49543,True,John Barker,Sexual,movies
U85476,False,Keith Dunlap,SSH,sports
U62895,False,Lauren Nguyen,Violence,finance
U72336,True,Dr. Tanner Clark,,kids
U32807,False,Nicole Mckinney,,tv
U86153,True,Veronica Ford,Violence,finance
U66215,True,Amber Marshall MD,SSH,weather
U48594,True,Ian Green,Sexual,northamerica
U41898,False,Christopher Cook,Sexual,tv
U55868,True,Brandon Garcia,ED,weather
U6208,True,Eddie Allen,Sexual,travel
U71483,True,Debra Hall,ED,kids
U44659,False,Jason Cardenas,Violence,health
U33933,False,Suzanne Mcbride,Sexual,news
U58328,False,Robin Ortega,ED,northamerica
U92108,False,Carmen Smith,Sexual,news
U68436,True,Kaitlyn Robinson,Violence,northamerica
U45212,True,Jamie Bates,Violence,movies
U93481,False,Melissa Gardner,ED,sports
U11500,False,Jeffrey Dudley,,music
U52453,True,Aaron Jenkins,SSH,travel
U78929,False,Martin Sherman,Violence,health
U75324,False,Debbie Mack,SSH,middleeast
U46295,False,Kyle Dunlap,,foodanddrink
U51410,False,David Thompson,SSH,middleeast
U26761,False,Rebecca Raymond,ED,music
U61960,False,Debra Johnson,Violence,finance
U87422,True,Ashley Hill,ED,health
U1001,False,Allison Duncan,SSH,health
U93350,True,Krystal Combs,Sexual,foodanddrink
U43211,False,Stephanie Fry,ED,sports
U7780,False,Benjamin Blackburn,Violence,music
U33490,False,Maria Mitchell,Violence,autos
U8618,False,Sara Cooper,Sexual,health
U62543,False,Drew White,Violence,tv
U32510,False,Kathleen Webb,,travel
U86577,True,Laura Hodge,ED,tv
U80313,True,Maria Warner,,autos
U83614,True,Renee Jones,Sexual,health
U91704,False,Ruth Warner,SSH,autos
U66430,False,Brooke Nguyen,Violence,travel
U55197,False,Kristin Richardson,SSH,finance
U20980,False,Bradley Ward,SSH,middleeast
U5094,False,Kristin Perez,Sexual,sports
U48137,False,Patrick Diaz,ED,tv
U68193,True,Cynthia Chen,ED,movies
U10788,False,Scott Leblanc,ED,entertainment
U76131,True,Rachel Gordon,Violence,movies
U49268,False,Penny Woods,ED,autos
U41184,True,Phillip Chavez,ED,entertainment
U43367,False,Dawn Gaines,Sexual,lifestyle
U31247,False,Kimberly Green,SSH,movies
U47725,True,Robert George,,video
U60204,False,John Riley,Violence,middleeast
U46010,True,Donald Roberts,Sexual,video
U37651,False,Jon Lee,SSH,finance
U92356,True,John Simmons,Violence,travel
U30115,False,Jennifer Duncan,ED,northamerica
U74449,False,Jordan Hernandez,SSH,foodanddrink
U90948,False,Michelle Massey,SSH,northamerica
U79750,False,Christine Mclaughlin,ED,video
U35971,True,Ashley Adkins,Violence,movies
U10029,True,Tammy Garza,Violence,health
U10999,False,Dr. David Whitney DDS,Violence,foodanddrink
U88495,True,Mark Howell,SSH,lifestyle
U72203,False,Henry Walters,Sexual,autos
U38871,False,Ashley Tucker,ED,tv
U26119,True,Jennifer Morgan,SSH,music
U24353,False,Kristen Lee,SSH,music
U31750,True,Wendy Miller,SSH,foodanddrink
U34218,True,Faith Cooper,Violence,health
U63641,True,Andrew Hunt,Violence,tv
U14707,True,Krista Rodriguez,Sexual,news
U41786,True,Crystal Burgess,Violence,news
U43017,True,Mario Thomas,SSH,middleeast
U50406,False,Brian Carter,,health
U35848,False,Heather Johnston,Violence,tv
U20957,True,Martha Mendoza,SSH,middleeast
U90892,False,John Richardson,SSH,foodanddrink
U82137,True,Richard Weber,Violence,movies
U3924,False,Mary Black,,tv
U17898,True,Sarah Smith,Sexual,video
U19054,False,Alexandria Olson,Violence,health
U31285,False,Zachary Hall DDS,ED,music
U2321,False,Kelly Cruz,ED,northamerica
U28387,True,Jeffrey Lynch,Sexual,movies
U78353,True,Stefanie Johnson,Sexual,entertainment
U23844,False,Joseph Nolan,SSH,entertainment
U93030,False,Stephen Lewis,ED,middleeast
U76474,False,Kathryn Robles,ED,health
U58311,True,Mr. Richard Riley Jr.,ED,news
U93759,True,Meagan Johnson,Violence,travel
U46755,False,Bradley Porter,Violence,tv
U93745,True,John Dominguez,ED,travel
U87437,False,Linda Woods,,foodanddrink
U62652,False,Rhonda Dickerson,,weather
U48674,True,Darryl Hart,ED,lifestyle
U52859,True,Christine Williams,Violence,music
U16211,False,Alexis Young,ED,autos
U77559,True,Hannah Chandler,ED,autos
U19531,False,Larry Garcia,Sexual,travel
U69596,False,Ronald Ryan,,foodanddrink
U59964,True,Christopher Miller,Violence,news
U853,True,Amy Griffith,SSH,lifestyle
U47081,True,Jessica Turner,Sexual,autos
U43559,False,Jeffrey Krueger,Violence,finance
U35383,True,Jose Vasquez,,middleeast
U34133,False,Monica Lee,SSH,movies
U48160,True,Ashley Brock,Sexual,middleeast
U39722,False,Mitchell Hansen,Violence,foodanddrink
U64762,False,Noah Burke,Violence,lifestyle
U90328,True,Sherry Wu,SSH,kids
U47707,True,Adriana Burns,,tv
U4921,False,Mr. Jose Diaz DDS,SSH,music
U66841,False,Mr. Nathan Hill DVM,Sexual,northamerica
U55246,False,Andrew Baldwin,,movies
U12012,False,Sarah Romero,ED,music
U40469,False,Peggy Jordan,SSH,lifestyle
U44120,False,Ricardo Smith,,finance
U31765,True,Haley Andrade,SSH,middleeast
U55734,False,Dr. Reginald Robinson,Sexual,entertainment
U76410,False,Cindy Rosario,SSH,foodanddrink
U73026,True,Zachary Chapman,ED,entertainment
U57078,False,Veronica Ibarra PhD,SSH,music
U8264,False,Joshua Solis,Sexual,finance
U76758,False,Whitney Moore,Sexual,middleeast
U6868,True,John Lopez,ED,tv
U8572,False,Stacie Stevens,Violence,tv
U12410,False,Richard Horne,Violence,middleeast
U13128,False,Amanda Wilson,Sexual,northamerica
U33982,False,Sara Taylor,ED,middleeast
U79994,True,Grace Winters,Violence,sports
U8884,True,Janet Zamora,ED,tv
U84661,False,Victoria Scott,ED,music
U72082,False,Matthew Lopez,ED,video
U3726,False,Thomas Velazquez,ED,video
U21855,True,Nicole Montgomery,,travel
U4384,True,George Gomez,ED,travel
U9756,True,Daniel Li,SSH,lifestyle
U8157,True,Steven Moran,Violence,video
U63264,True,Stephanie Johnson,,weather
U82,False,Lisa Taylor,Violence,video
U31035,False,Kyle Lucas,ED,health
U29432,False,Chelsey Mata,,foodanddrink
U58640,True,David Hall,Violence,news
U88292,True,Lisa Mccoy,,tv
U78916,False,Melissa Miller,ED,health
U3767,False,Gary Garza,Violence,lifestyle
U79676,True,Cheyenne Torres,Violence,news
U40270,True,Austin Williamson,Violence,music
U67006,False,Rebecca Jackson,SSH,autos
U66930,True,Tyrone Johnson,Violence,finance
U16507,True,Amanda Peterson,Sexual,foodanddrink
U36596,True,Ashley Allen,ED,sports
U35225,True,Charles Gonzalez,SSH,travel
U48968,True,Thomas Boyd,Sexual,sports
U54237,False,Cameron Cole,ED,entertainment
U17242,False,Vincent King,,health
U79790,True,Sabrina Barajas,,finance
U67714,False,Nicole Conley,ED,news
U51818,False,Emily Gallegos,Violence,news
U56414,False,Matthew Pearson,,travel
U90557,True,Nathan Kelly,,movies
U77928,True,Aaron Bauer,Sexual,autos
U13499,True,Angela Williams,ED,finance
U66422,True,Danielle Cummings,,middleeast
U6462,True,Andrew Campbell,ED,weather
U69914,True,Michael Hicks,ED,lifestyle
U53251,False,Debbie Brown,Sexual,video
U57478,True,Brian Jackson,Violence,health
U41451,False,Kelsey Cameron,SSH,sports
U26283,True,Steven Hernandez,SSH,music
U12590,True,Carol Wilson,SSH,finance
U19794,True,Selena Myers,ED,travel
U60497,False,Bruce Lang,ED,kids
U26996,False,Sarah Scott,Sexual,finance
U18200,True,Donald Patton,ED,movies
U20371,False,Christopher Johnson,Sexual,finance
U28450,False,Gloria Vega,Violence,kids
U52981,True,Carrie Lowery,SSH,health
U59998,False,Phillip Powers,Violence,video
U67930,True,Donna Avila,Sexual,news
U45553,False,Cynthia Reyes,,sports
U42081,True,Edward Tate,Violence,entertainment
U76158,False,David Robinson,Violence,kids
U67031,True,Jason Peters,ED,finance
U32445,True,David Ball,,finance
U821,False,Steven Campbell,Sexual,northamerica
U41180,False,Jonathan Anderson,,health
U38277,False,Natalie Thompson,Sexual,entertainment
U82111,True,Brittany Williams,,music
U73402,False,Timothy Matthews,Sexual,travel
U68992,False,Anthony Allen,Sexual,health
U7073,True,Jane Nichols,SSH,travel
U26253,True,Claudia Francis,Violence,weather
U83589,False,Laura Davis,ED,northamerica
U995,True,Amanda Ellis,Sexual,entertainment
U14536,False,Mark Hartman,SSH,health
U7069,False,Jeremy Krause,ED,video
U74683,True,Victor Gregory,ED,finance
U47840,True,Richard Alvarez,ED,weather
U1024,True,Ashley Yoder,SSH,movies
U43319,True,David Estrada,Violence,autos
U80752,True,Sarah Holmes,SSH,foodanddrink
U52573,True,Christopher Fowler,ED,tv
U9268,False,Derrick Bowman,Violence,video
U57641,False,Marco Wyatt,Violence,finance
U65823,True,Jacob Davis,Sexual,autos
U22905,False,Kelly Camacho,Sexual,health
U87804,True,Dr. Matthew Brown,Violence,weather
U47509,True,Melissa Nguyen,SSH,music
U75375,False,Matthew Warren,Violence,middleeast
U8892,False,Sabrina Arnold,Sexual,news
U76027,False,Megan Allen,Sexual,health
U8761,True,Tanner Powell,Sexual,northamerica
U83697,True,Lisa Keller,Sexual,northamerica
U60376,False,Linda Maddox,Sexual,news
U82327,True,Charles Brown,Violence,video
U35901,False,Charles Mitchell,SSH,northamerica
U9506,True,Erica Roberson,,video
U8747,True,Daniel Mata,SSH,tv
U80720,True,Crystal Reed,Sexual,northamerica
U26133,False,Nicole Hawkins,,finance
U35607,False,Lisa Conrad,,middleeast
U4007,False,Ashley Hale,Violence,travel
U71849,True,Craig Gallagher,SSH,lifestyle
U17683,True,Shannon Bates,SSH,weather
U16126,True,Paul Gonzales,,news
U27817,True,Terrence Hall,Violence,news
U75032,False,Kevin Davis,Sexual,entertainment
U1229,True,Seth Barnes,Violence,movies
U63633,True,Emily Nguyen,ED,video
U16572,False,Meghan Villegas,Sexual,entertainment
U86119,False,Eric Cox,ED,weather
U72240,True,Brad Martinez,,northamerica
U65068,False,David Cuevas,SSH,music
U73564,True,Mrs. Robin Palmer DVM,SSH,movies
U10250,False,Amy Spence,Sexual,music
U11361,True,Garrett Vaughn,ED,tv
U30661,True,Matthew Clay,Sexual,lifestyle
U53660,False,Elizabeth Fowler,ED,tv
U33449,True,Lauren Moore,Sexual,health
U20690,True,Gregory Torres,SSH,northamerica
U75496,True,Monica Wilson,Sexual,northamerica
U51396,True,Lori Harvey,SSH,lifestyle
U59205,True,George Ware,ED,entertainment
U83934,True,Deborah Brown,,foodanddrink
U16251,True,Seth Walton,SSH,sports
U92540,True,Mark Miller,Violence,weather
U34555,False,Michael Perez,Violence,northamerica
U78718,False,Amber Barnes,SSH,music
U33326,False,Melissa Lynch,SSH,foodanddrink
U90451,False,Lisa Winters,SSH,news
U32487,False,Michael Martinez,SSH,kids
U46138,True,Mrs. Shawna King,Violence,weather
U90653,False,Samantha Walker,SSH,tv
U76942,False,George Patton,Sexual,sports
U68251,False,Mr. Patrick Sharp Jr.,ED,health
U18648,False,Anna Morgan,ED,kids
U65259,True,Max Salinas,,finance
U5343,True,David Young,,travel
U55403,False,Michael Kelly,ED,movies
U9859,False,Steven Flynn,,foodanddrink
U89124,False,Craig Arnold,SSH,tv
U25065,True,Lori Alexander,SSH,movies
U49938,False,Chelsea Bowen,ED,autos
U43657,False,Felicia Ross,Sexual,northamerica
U20344,True,Megan Fischer,Violence,news
U92738,False,Christine King,SSH,kids
U51532,True,Melissa Martin,Violence,health
U67819,True,John Carey,Violence,news
U49339,True,Andrew Shaw,SSH,sports
U37519,False,Jamie Zamora,Violence,sports
U63439,False,Tracy Long,SSH,middleeast
U47272,False,Timothy Cole,SSH,finance
U21689,True,Vicki Robinson,Sexual,lifestyle
U65240,False,Lisa Curry,Sexual,travel
U17701,True,Paul Taylor,Sexual,lifestyle
U29224,False,Brian Butler,ED,sports
U13693,True,Courtney Morris,SSH,movies
U93340,False,Arthur Coleman,ED,movies
U44269,True,Raymond Sherman,,lifestyle
U90445,True,Darryl Gibson,Sexual,video
U84567,False,Sarah Fitzgerald,SSH,music
U41423,True,Annette Hardin,Violence,movies
U7538,True,Christine Villanueva,Sexual,lifestyle
U813,True,Timothy Moore,ED,middleeast
U69237,True,Ryan Cook,Sexual,middleeast
U71262,False,James Wiley,ED,northamerica
U15830,False,Jeremy Mcdonald,Violence,middleeast
U37322,False,Scott Collins,,northamerica
U3657,False,Richard Todd,Sexual,autos
U56087,False,Matthew Smith,ED,travel
U39799,False,Kristina Martin,ED,foodanddrink
U61624,True,Tracy Phillips,SSH,weather
U9390,False,Joshua Thomas,Violence,foodanddrink
U89170,False,Kenneth Miles,ED,music
U53497,False,Tyler Williams,SSH,entertainment
U9546,False,Aaron Griffith,Sexual,health
U19501,True,Teresa Burgess,Violence,tv
U75972,True,Alexander Vasquez,SSH,tv
U59518,False,Ashley Price,SSH,news
U22362,True,Kristen Jensen,Sexual,tv
U11858,False,Michele Ward,Sexual,autos
U37549,False,Adam Knapp,,sports
U28202,False,Brad Little,,video
U74967,True,Rachel Turner,ED,sports
